ID,prov,site,name,type,lat,lon,alt,alt_pres,info
1815,陕西,57035,乾县,一般站,3433,10814,636.79999999999995,636.70000000000005,
1816,陕西,57037,耀县,基本站,3456,10859,710,711.79999999999995,
1817,陕西,57038,兴平,一般站,3417,10827,410.89999999999998,411.5,
1818,陕西,57039,长安,一般站,3405,10853,445,445.80000000000001,
1819,陕西,57040,高陵,一般站,3433,10904,385,386.5,新址启用
1820,陕西,57041,三原,一般站,3438,10855,424,425.5,
1821,陕西,57042,富平,一般站,3447,10911,470.89999999999998,472.30000000000001,
1822,陕西,57043,大荔,一般站,3448,10958,351.39999999999998,352.60000000000002,
1823,陕西,57044,临潼,一般站,3424,10914,424.5,425.19999999999999,
1824,陕西,57045,渭南,一般站,3424,10930,640.79999999999995,642.10000000000002,新址启用
1825,陕西,57046,华山,基准站,3429,11005,2064.9000000000001,2065.9000000000001,
1826,陕西,57047,蓝田,一般站,3410,10919,540.20000000000005,541.5,
1827,陕西,57048,秦都,基本站,3424,10843,472.80000000000001,473.39999999999998,
1828,陕西,57049,华县,基本站,3431,10944,341.5,342.30000000000001,
1829,陕西,57054,潼关,一般站,3433,11014,556.29999999999995,557.29999999999995,
1830,陕西,57055,华阴,一般站,3436,11008,342.10000000000002,343.10000000000002,
1831,陕西,57057,洛南,一般站,3406,11009,963.39999999999998,964.20000000000005,
1832,陕西,57106,略阳,基准站,3319,10609,794.20000000000005,794.89999999999998,
1833,陕西,57113,凤县,一般站,3356,10633,984,985,
1834,陕西,57119,勉县,一般站,3310,10642,548.10000000000002,549.5,
1835,陕西,57123,杨凌,一般站,3417,10804,506,506.80000000000001,
1836,陕西,57124,留坝,基本站,3338,10656,1032.0999999999999,1033.3,
1837,陕西,57126,洋县,一般站,3313,10733,468.60000000000002,470,
1838,陕西,57127,汉中,基本站,3304,10702,509.5,510.69999999999999,
1839,陕西,57128,城固,一般站,3310,10720,486.39999999999998,487.80000000000001,
1840,陕西,57129,西乡,一般站,3259,10743,446,447.39999999999998,
1841,陕西,57131,泾河,基本站,3426,10858,410,411,
1842,陕西,57132,户县,一般站,3408,10835,411,411.80000000000001,
1843,陕西,57134,佛坪,基本站,3331,10759,827.20000000000005,827.89999999999998,
1844,陕西,57137,宁陕,一般站,3319,10819,802.39999999999998,802,
1845,陕西,57140,柞水,基准站,3340,10907,818.20000000000005,819.39999999999998,
1846,陕西,57143,商县,基本站,3352,10958,742.20000000000005,743,
1847,陕西,57144,镇安,基本站,3326,10909,693.70000000000005,694.89999999999998,
1848,陕西,57153,丹凤,一般站,3342,11020,639,639.79999999999995,
1849,陕西,57154,商南,基本站,3332,11054,523,523.79999999999995,
1850,陕西,57155,山阳,一般站,3333,10952,660.20000000000005,661,
1851,陕西,57211,宁强,基本站,3250,10615,836.10000000000002,837.10000000000002,
1852,陕西,57213,南郑,一般站,3300,10656,536.5,537.5,
1853,陕西,57231,紫阳,一般站,3232,10832,503.80000000000001,505,
1854,陕西,57232,石泉,基本站,3303,10816,484.89999999999998,485.89999999999998,
1855,陕西,57233,汉阴,一般站,3254,10830,413.10000000000002,414.30000000000001,
1856,陕西,57238,镇巴,基本站,3232,10754,693.89999999999998,695.10000000000002,
1857,陕西,57242,旬阳,一般站,3251,10922,285.5,286.5,
1858,陕西,57245,安康,基本站,3243,10902,290.80000000000001,291.69999999999999,
1859,陕西,57247,岚皋,一般站,3219,10854,438.5,439.5,
1860,陕西,57248,平利,一般站,3224,10920,570.29999999999995,571.20000000000005,新址启用
1861,陕西,57254,白河,一般站,3249,11007,322.5,323.60000000000002,
1862,陕西,57343,镇坪,基本站,3154,10932,995.79999999999995,996.79999999999995,
1863,上海,58361,闵行,一般站,3106,12122,5.5,6.5,
1864,上海,58362,宝山,基本站,3124,12127,5.5,6.7000000000000002,
1865,上海,58365,嘉定,一般站,3123,12112,6.5,7.5,新址启用
1866,上海,58366,崇明,一般站,3140,12130,4.2999999999999998,5.7999999999999998,
1867,上海,58367,徐家汇,一般站,3112,12126,4.5999999999999996,8.5999999999999996,
1868,上海,58369,南汇,一般站,3103,12147,5,6.2000000000000002,
1869,上海,58370,浦东,一般站,3114,12132,4.4000000000000004,8.0999999999999996,
1870,上海,58460,金山,一般站,3044,12121,5.2000000000000002,6.2000000000000002,
1871,上海,58461,青浦,一般站,3108,12107,4,8.5,
1872,上海,58462,松江,一般站,3102,12114,4.2000000000000002,9.0999999999999996,
1873,上海,58463,奉贤,一般站,3053,12130,4.5999999999999996,9.5,
1874,上海,58474,小洋山,一般站,3038,12203,54.399999999999999,44.399999999999999,不参加考核
1875,上海,58599,平湖油田,一般站,2904,12454,,44.5,不参加考核
1876,上海,58696,春晓油田,一般站,2831,12454,,44.5,不参加考核
1877,四川,56038,石渠,基本站,3259,9806,4200,4201,
1878,四川,56079,若尔盖,基本站,3335,10258,3441.4000000000001,3442.5999999999999,
1879,四川,56097,九寨沟,一般站,3316,10415,1440.5,1441.7,
1880,四川,56144,德格,基本站,3148,9835,3184,3185,
1881,四川,56146,甘孜,基准站,3137,10000,3393.5,3394.4000000000001,
1882,四川,56147,白玉,一般站,3113,9850,3260,3261.5,
1883,四川,56152,色达,基本站,3217,10020,3893.9000000000001,3895,
1884,四川,56158,炉霍,一般站,3124,10040,3250,3251.5,
1885,四川,56164,壤塘,一般站,3216,10058,3292.9000000000001,3294.0999999999999,新址启用
1886,四川,56167,道孚,基本站,3059,10107,2957.1999999999998,2958.3000000000002,
1887,四川,56168,金川,一般站,3129,10204,2168.9000000000001,2170.0999999999999,
1888,四川,56171,阿坝,一般站,3254,10142,3275.0999999999999,3276.3000000000002,
1889,四川,56172,马尔康,基准站,3154,10214,2664.4000000000001,2665.5999999999999,
1890,四川,56173,红原,基准站,3248,10233,3491.5999999999999,3492.8000000000002,
1891,四川,56178,小金,基本站,3100,10221,2438,2439.1999999999998,
1892,四川,56180,茂县,一般站,3141,10351,1590.0999999999999,1591.3,
1893,四川,56181,崇州,一般站,3041,10342,541.70000000000005,543.20000000000005,
1894,四川,56182,松潘,基本站,3240,10336,2881.3000000000002,2882.5,
1895,四川,56183,汶川,一般站,3130,10337,1370.0999999999999,1371.3,
1896,四川,56184,理县,一般站,3126,10310,1896.7,1897.9000000000001,
1897,四川,56185,黑水,一般站,3205,10259,2400.0999999999999,2401.3000000000002,
1898,四川,56186,绵竹,一般站,3120,10412,589,590.20000000000005,
1899,四川,56187,温江,基准站,3045,10352,547.70000000000005,548.89999999999998,
1900,四川,56188,都江堰,基本站,3100,10340,698.5,699.70000000000005,
1901,四川,56189,彭州,一般站,3059,10356,581.70000000000005,583.10000000000002,
1902,四川,56190,安县,一般站,3133,10433,519.39999999999998,520.60000000000002,
1903,四川,56193,平武,一般站,3225,10431,893.20000000000005,894.89999999999998,
1904,四川,56194,北川,一般站,3138,10427,597.20000000000005,598.39999999999998,
1905,四川,56195,江油,一般站,3148,10444,543.10000000000002,544.29999999999995,
1906,四川,56196,绵阳,基准站,3127,10444,522.70000000000005,523.70000000000005,
1907,四川,56197,什邡,一般站,3109,10410,535.70000000000005,536.89999999999998,
1908,四川,56198,德阳,一般站,3119,10430,525.70000000000005,526.89999999999998,
1909,四川,56199,中江,一般站,3102,10441,423.5,424.69999999999999,
1910,四川,56247,巴塘,基本站,3000,9906,2589.1999999999998,2590.1999999999998,
1911,四川,56251,新龙,基本站,3056,10019,3000,3000.9000000000001,
1912,四川,56257,理塘,基本站,3000,10016,3948.9000000000001,3949.8000000000002,
1913,四川,56263,丹巴,一般站,3053,10153,1949.7,1951.2,
1914,四川,56267,雅江,一般站,3002,10101,2600.9000000000001,2602.4000000000001,
1915,四川,56272,郫县,一般站,3049,10353,558.5,560,
1916,四川,56273,宝兴,一般站,3023,10249,1022,1023.2,
1917,四川,56276,新津,一般站,3027,10349,467,468.5,
1918,四川,56278,天全,一般站,3004,10246,755.8,757.0,
1919,四川,56279,芦山,一般站,3010,10257,744.10000000000002,745.29999999999995,新址启用
1920,四川,56280,名山,一般站,3005,10307,691.29999999999995,692.39999999999998,
1921,四川,56281,蒲江,一般站,3011,10330,510.80000000000001,512,
1922,四川,56284,邛崃,一般站,3027,10326,518.5,520,
1923,四川,56285,大邑,一般站,3036,10331,523.89999999999998,525.29999999999995,
1924,四川,56286,龙泉驿,一般站,3037,10416,505.30000000000001,506.30000000000001,
1925,四川,56287,雅安,基本站,2959,10300,627.60000000000002,628.89999999999998,
1926,四川,56288,双流,一般站,3035,10355,494.60000000000002,496.10000000000002,
1927,四川,56289,彭山,一般站,3012,10352,437,438.19999999999999,
1928,四川,56290,新都,一般站,3047,10411,514.5,516,
1929,四川,56291,广汉,一般站,3056,10417,469,470.19999999999999,
1930,四川,56295,简阳,一般站,3023,10433,448.5,449.69999999999999,
1931,四川,56296,金堂,一般站,3049,10426,493.5,495,新址启用
1932,四川,56297,仁寿,一般站,3001,10409,436.5,438,
1933,四川,56298,资阳,一般站,3008,10436,417,418.5,
1934,四川,56357,稻城,基准站,2903,10018,3727.6999999999998,3728.5999999999999,
1935,四川,56371,泸定,一般站,2953,10213,1403.2,1404.7,新址启用
1936,四川,56373,荥经,一般站,2947,10251,797.5,799,新址启用
1937,四川,56374,康定,基准站,3003,10158,2615.6999999999998,2616.6999999999998,
1938,四川,56376,汉源,一般站,2920,10238,1098,1098.9,
1939,四川,56378,石棉,一般站,2914,10221,890.70000000000005,891.89999999999998,
1940,四川,56380,洪雅,一般站,2953,10321,571.20000000000005,572.20000000000005,
1941,四川,56381,丹棱,一般站,3004,10330,630.20000000000005,631.20000000000005,
1942,四川,56382,夹江,一般站,2945,10333,475,476.19999999999999,
1943,四川,56383,青神,一般站,2950,10352,455.19999999999999,456.19999999999999,
1944,四川,56384,峨眉,一般站,2936,10329,446.69999999999999,447.89999999999998,
1945,四川,56385,峨眉山,基准站,2931,10320,3069.9000000000001,3070.8000000000002,
1946,四川,56386,乐山,基准站,2934,10345,424.19999999999999,425.19999999999999,
1947,四川,56387,峨边,一般站,2914,10316,642.20000000000005,643.39999999999998,
1948,四川,56389,犍为,一般站,2912,10357,387.60000000000002,388.80000000000001,
1949,四川,56390,井研,一般站,2940,10404,404.39999999999998,405.39999999999998,
1950,四川,56391,眉山,一般站,3005,10349,415.39999999999998,416.89999999999998,
1951,四川,56393,资中,一般站,2946,10451,369.39999999999998,370.39999999999998,
1952,四川,56394,荣县,一般站,2927,10426,384.10000000000002,385.30000000000001,
1953,四川,56395,威远,一般站,2931,10440,351.10000000000002,352.30000000000001,
1954,四川,56396,自贡,一般站,2921,10446,352.60000000000002,353.80000000000001,
1955,四川,56399,富顺,一般站,2911,10459,306.19999999999999,307.39999999999998,
1956,四川,56441,得荣,一般站,2843,9917,2422.9000000000001,2424.4000000000001,
1957,四川,56443,乡城,一般站,2856,9948,2842,2843.3000000000002,
1958,四川,56459,木里,基本站,2756,10116,2426.5,2427.5,
1959,四川,56462,九龙,基本站,2900,10130,2925,2926,
1960,四川,56473,甘洛,一般站,2857,10246,1060.3,1061.5,
1961,四川,56474,冕宁,一般站,2833,10210,1774,1775.2,
1962,四川,56475,越西,基准站,2839,10231,1659.5,1660.0999999999999,
1963,四川,56478,喜德,一般站,2818,10226,1818.0999999999999,1819.3,
1964,四川,56479,昭觉,基本站,2800,10251,2132.4000000000001,2133.6999999999998,
1965,四川,56480,马边,一般站,2849,10332,564.10000000000002,565.20000000000005,
1966,四川,56485,雷波,基本站,2816,10335,1255.8,1254.8,
1967,四川,56487,美姑,一般站,2820,10308,1943.9000000000001,1945.0999999999999,
1968,四川,56490,沐川,一般站,2857,10354,424,425,
1969,四川,56491,宜宾县,一般站,2842,10434,287,288.5,
1970,四川,56492,宜宾,基本站,2848,10436,340.80000000000001,342.30000000000001,
1971,四川,56493,南溪,一般站,2851,10458,292.80000000000001,294.30000000000001,
1972,四川,56494,屏山,一般站,2850,10420,386.5,387.5,
1973,四川,56496,兴文,一般站,2818,10514,399.35000000000002,400.30000000000001,
1974,四川,56498,筠连,一般站,2809,10430,549,550,
1975,四川,56499,珙县,一般站,2823,10447,368.19999999999999,369.69999999999999,
1976,四川,56565,盐源,基本站,2726,10131,2545,2545.5999999999999,
1977,四川,56569,德昌,一般站,2725,10211,1380,1381.2,
1978,四川,56571,西昌,基本站,2754,10216,1590.9000000000001,1592.7,
1979,四川,56575,普格,一般站,2722,10233,1428,1429.2,
1980,四川,56578,宁南,一般站,2704,10245,993.60000000000002,994.79999999999995,
1981,四川,56580,布拖,一般站,2743,10248,2460,2461.5,
1982,四川,56584,金阳,一般站,2742,10315,1093,1093.7,
1983,四川,56592,高县,一般站,2826,10431,359.69999999999999,360.60000000000002,
1984,四川,56593,长宁,一般站,2835,10455,279.10000000000002,280,
1985,四川,56665,盐边,一般站,2641,10151,1140.3,1141.5,
1986,四川,56666,攀枝花,基本站,2634,10143,1224.8,1225.9000000000001,
1987,四川,56670,米易,一般站,2655,10207,1136.9000000000001,1138.3,
1988,四川,56671,会理,基准站,2639,10215,1787.3,1788.5999999999999,
1989,四川,56674,仁和,一般站,2630,10144,1108,1109.5,
1990,四川,56675,会东,一般站,2639,10235,1694.5,1695.7,
1991,四川,57204,青川,一般站,3234,10513,782,783,
1992,四川,57206,广元,基本站,3225,10554,545.39999999999998,546.39999999999998,
1993,四川,57208,剑阁,一般站,3217,10531,544.5,545.39999999999998,
1994,四川,57216,南江,一般站,3221,10650,579.29999999999995,580.5,
1995,四川,57217,旺苍,一般站,3214,10617,485.69999999999999,486.89999999999998,
1996,四川,57237,万源,基准站,3204,10802,674,675,
1997,四川,57303,苍溪,一般站,3144,10555,459.89999999999998,460.80000000000001,
1998,四川,57304,梓潼,一般站,3140,10510,516.5,517.70000000000005,
1999,四川,57306,阆中,基本站,3135,10559,382.60000000000002,383.5,
2000,四川,57307,三台,一般站,3106,10505,459.89999999999998,461.10000000000002,新址启用
2001,四川,57308,盐亭,一般站,3113,10523,421.30000000000001,422.80000000000001,
2002,四川,57309,西充,一般站,3059,10553,378.39999999999998,379.89999999999998,
2003,四川,57313,巴中,基本站,3152,10646,417.69999999999999,419,
2004,四川,57314,南部,基准站,3121,10604,405.69999999999999,406.89999999999998,
2005,四川,57315,仪陇,一般站,3131,10624,655.70000000000005,657.20000000000005,
2006,四川,57317,蓬安,一般站,3102,10625,324.89999999999998,326.39999999999998,
2007,四川,57318,营山,一般站,3105,10634,338.5,340,
2008,四川,57320,通江,一般站,3156,10713,482.39999999999998,483.5,
2009,四川,57324,平昌,一般站,3135,10705,364.19999999999999,365.10000000000002,
2010,四川,57326,宣汉,一般站,3122,10743,389.39999999999998,390.5,
2011,四川,57328,达川,基本站,3112,10730,344.89999999999998,345.80000000000001,
2012,四川,57329,开江,一般站,3106,10751,467.5,468.5,
2013,四川,57401,射洪,一般站,3052,10522,383.30000000000001,384.30000000000001,
2014,四川,57402,蓬溪,一般站,3046,10542,394.5,395.39999999999998,
2015,四川,57405,遂宁,基本站,3030,10533,355,356,
2016,四川,57407,乐至,一般站,3017,10502,462.60000000000002,464.10000000000002,
2017,四川,57408,安岳,一般站,3007,10519,383.60000000000002,384.80000000000001,新址启用
2018,四川,57411,高坪,基本站,3045,10608,347,347.89999999999998,新址启用
2019,四川,57413,渠县,一般站,3051,10658,295.10000000000002,296.19999999999999,
2020,四川,57414,岳池,一般站,3031,10627,403.69999999999999,404.89999999999998,
2021,四川,57415,广安,一般站,3032,10638,394.5,395.5,
2022,四川,57416,邻水,一般站,3020,10656,391.5,392.5,
2023,四川,57417,武胜,一般站,3021,10617,315.89999999999998,317.10000000000002,
2024,四川,57420,大竹,一般站,3045,10711,418,419,
2025,四川,57503,东兴区,基本站,2937,10507,349.69999999999999,351,
2026,四川,57507,隆昌,一般站,2920,10518,385.69999999999999,386.89999999999998,
2027,四川,57508,泸县,一般站,2909,10522,301,301.89999999999998,
2028,四川,57600,江安,一般站,2843,10504,420.89999999999998,421.80000000000001,
2029,四川,57603,合江,一般站,2849,10550,283.39999999999998,284.30000000000001,
2030,四川,57604,纳溪,基准站,2847,10523,368.80000000000001,370.10000000000002,
2031,四川,57605,古蔺,一般站,2802,10549,537.70000000000005,538.5,
2032,四川,57608,叙永,基本站,2810,10526,377.5,378.69999999999999,
2033,天津,54428,蓟县,一般站,4002,11724,15.699999999999999,16.899999999999999,
2034,天津,54523,武清,一般站,3926,11704,8.1999999999999993,9.4000000000000004,新址启用
2035,天津,54525,宝坻,基本站,3944,11717,5.0999999999999996,6.2999999999999998,
2036,天津,54526,东丽,一般站,3905,11720,1.8999999999999999,2.6000000000000001,台站名称变更
2037,天津,54527,西青,基本站,3905,11703,3.5,4.2999999999999998,台站名称变更
2038,天津,54528,北辰,一般站,3914,11708,3.3999999999999999,4.5999999999999996,台站名称变更
2039,天津,54529,宁河,一般站,3921,11749,3.8999999999999999,5.0999999999999996,
2040,天津,54530,汉沽,一般站,3914,11746,1.3,2.5,台站名称变更
2041,天津,54619,静海,一般站,3855,11655,5.5,6.7000000000000002,
2042,天津,54622,津南,一般站,3859,11722,3.7000000000000002,3.8999999999999999,台站名称变更
2043,天津,54623,塘沽,基本站,3903,11743,4.7999999999999998,5.7000000000000002,
2044,天津,54645,大港,一般站,3851,11728,2.2000000000000002,3.3999999999999999,
2045,天津,54646,渤海A平台,基本站,3827,11825,30.300000000000001,30.5,不参加考核
2046,西藏,55228,狮泉河,基准站,3230,8005,4278.6000000000004,4279.8000000000002,
2047,西藏,55248,改则,基准站,3209,8425,4414.8999999999996,4416.1000000000004,
2048,西藏,55279,班戈,基本站,3123,9001,4700,4701.1999999999998,
2049,西藏,55294,安多,基准站,3221,9106,4800,4801.1999999999998,
2050,西藏,55299,那曲,基准站,3129,9204,4507,4508.1999999999998,
2051,西藏,55437,普兰,基准站,3017,8115,3900,3901.1999999999998,
2052,西藏,55472,申扎,基准站,3057,8838,4672,4673.1999999999998,
2053,西藏,55493,当雄,基本站,3029,9106,4200,4201.1999999999998,
2054,西藏,55569,拉孜,基本站,2905,8736,4000,4001.1999999999998,
2055,西藏,55572,南木林,一般站,2941,8906,4000,4001.3000000000002,
2056,西藏,55578,日喀则,基准站,2915,8853,3836,3837.1999999999998,
2057,西藏,55585,尼木,基本站,2926,9010,3809.4000000000001,3810.5999999999999,
2058,西藏,55589,贡嘎,一般站,2918,9059,3555.3000000000002,3556.5,
2059,西藏,55591,拉萨,基本站,2940,9108,3648.9000000000001,3650.0999999999999,
2060,西藏,55593,墨竹工卡,一般站,2951,9144,3804,3805.0999999999999,
2061,西藏,55597,琼结,一般站,2902,9141,3740,3741.1999999999998,
2062,西藏,55598,泽当,基本站,2916,9146,3560,3561.5,
2063,西藏,55655,聂拉木,基准站,2811,8558,3810,3811.1999999999998,
2064,西藏,55664,定日,基本站,2838,8705,4300,4301.1999999999998,
2065,西藏,55680,江孜,基本站,2855,8936,4040,4041.1999999999998,
2066,西藏,55681,浪卡子,基准站,2858,9024,4431.6999999999998,4433.6999999999998,
2067,西藏,55690,错那,基准站,2759,9157,4280.3000000000002,4281.3000000000002,
2068,西藏,55696,隆子,基本站,2825,9228,3860,3861,
2069,西藏,55773,帕里,基本站,2744,8905,4300,4301.1999999999998,
2070,西藏,56106,索县,基准站,3153,9347,4022.8000000000002,4024,
2071,西藏,56109,比如,一般站,3129,9347,3940,3941.1999999999998,
2072,西藏,56116,丁青,基本站,3125,9536,3873.0999999999999,3874.3000000000002,
2073,西藏,56128,类乌齐,一般站,3113,9636,3810,3811.1999999999998,
2074,西藏,56137,昌都,基准站,3109,9710,3315,3316.1999999999998,
2075,西藏,56202,嘉黎,基本站,3040,9317,4488.8000000000002,4490,
2076,西藏,56223,洛隆,基本站,3045,9550,3640,3641.1999999999998,
2077,西藏,56227,波密,基本站,2952,9546,2736,2737.1999999999998,
2078,西藏,56228,八宿,一般站,3003,9655,3260,3261,
2079,西藏,56307,加查,一般站,2909,9235,3260,3261.1999999999998,
2080,西藏,56312,林芝,基准站,2940,9420,2991.8000000000002,2993,
2081,西藏,56317,米林,一般站,2913,9413,2950,2951.1999999999998,
2082,西藏,56331,左贡,基本站,2940,9750,3780,3781.1999999999998,
2083,西藏,56342,芒康,一般站,2941,9836,3870,3871.1999999999998,
2084,西藏,56434,察隅,基准站,2839,9728,2327.5999999999999,2328.8000000000002,
2085,新疆,51053,哈巴河,基本站,4803,8624,532.60000000000002,533.70000000000005,
2086,新疆,51058,阿克达拉,一般站,4706,8758,563.29999999999995,564.29999999999995,
2087,新疆,51059,吉木乃,基本站,4727,8553,968.20000000000005,969.10000000000002,新址启用
2088,新疆,51060,布尔津,基本站,4742,8652,473.89999999999998,474.89999999999998,
2089,新疆,51068,福海,基本站,4707,8729,497,498,
2090,新疆,51076,阿勒泰,基准站,4744,8805,735.29999999999995,736.5,
2091,新疆,51087,富蕴,基本站,4659,8931,807.5,809.70000000000005,
2092,新疆,51133,塔城,基准站,4644,8300,534.89999999999998,536,
2093,新疆,51137,裕民,一般站,4612,8256,715.39999999999998,715.70000000000005,
2094,新疆,51145,额敏,一般站,4633,8339,521.60000000000002,523.10000000000002,
2095,新疆,51156,和布克赛尔,基准站,4649,8545,1322.0999999999999,1323.2,
2096,新疆,51186,青河,基准站,4640,9023,1218.2,1219.2,
2097,新疆,51232,阿拉山口,基本站,4511,8234,336.10000000000002,337.10000000000002,
2098,新疆,51238,博乐,基本站,4454,8204,532.20000000000005,533.20000000000005,
2099,新疆,51241,托里,基本站,4556,8336,1094.2,1095.0999999999999,
2100,新疆,51243,克拉玛依,基本站,4537,8451,450.30000000000001,451.10000000000002,
2101,新疆,51288,北塔山,基准站,4522,9032,1653.7,1654.7,
2102,新疆,51328,霍尔果斯,一般站,4410,8025,722,723.5,新址启用
2103,新疆,51329,霍城,一般站,4403,8051,640,641.5,
2104,新疆,51330,温泉,基本站,4458,8101,1357.8,1358.8,
2105,新疆,51334,精河,基本站,4434,8249,329.19999999999999,330.19999999999999,
2106,新疆,51346,乌苏,基准站,4426,8440,478.69999999999999,479.89999999999998,
2107,新疆,51352,炮台,一般站,4451,8515,337.10000000000002,338.10000000000002,
2108,新疆,51353,莫索湾,一般站,4501,8606,346,347,
2109,新疆,51356,石河子,一般站,4419,8603,442.89999999999998,444.39999999999998,
2110,新疆,51357,沙湾,一般站,4420,8537,522.20000000000005,523.70000000000005,
2111,新疆,51358,乌兰乌苏,基准站,4417,8549,468.5,469.60000000000002,
2112,新疆,51359,玛纳斯,一般站,4419,8612,471.39999999999998,472.89999999999998,
2113,新疆,51365,蔡家湖,基本站,4412,8732,440.5,441.5,
2114,新疆,51367,呼图壁,基本站,4410,8651,575.10000000000002,576.20000000000005,
2115,新疆,51368,昌吉,一般站,4407,8719,515.70000000000005,516.70000000000005,
2116,新疆,51369,米泉,一般站,4358,8739,600.29999999999995,601.79999999999995,
2117,新疆,51377,阜康,一般站,4410,8755,547,547.89999999999998,
2118,新疆,51378,吉木萨尔,一般站,4400,8910,742.89999999999998,744,
2119,新疆,51379,奇台,基准站,4401,8934,793.5,794.70000000000005,
2120,新疆,51430,察布查尔,一般站,4350,8109,602.60000000000002,603.60000000000002,
2121,新疆,51431,伊宁,基准站,4357,8120,662.5,663.70000000000005,
2122,新疆,51433,尼勒克,基本站,4348,8231,1105.3,1106.5,
2123,新疆,51434,伊宁县,一般站,4358,8132,770,771.60000000000002,
2124,新疆,51435,巩留,一般站,4328,8214,774.89999999999998,776.39999999999998,
2125,新疆,51436,新源,一般站,4327,8318,928.20000000000005,929.70000000000005,
2126,新疆,51437,昭苏,基准站,4309,8108,1851,1852.2,
2127,新疆,51438,特克斯,一般站,4311,8146,1210.4000000000001,1211.9000000000001,
2128,新疆,51463,乌鲁木齐,基本站,4347,8739,935,936,
2129,新疆,51465,小渠子,一般站,4329,8706,1871.8,1873.3,
2130,新疆,51467,巴仑台,基本站,4246,8620,1732.4000000000001,1733.4000000000001,
2131,新疆,51468,天山大西沟,一般站,4306,8650,3539,3540.1999999999998,
2132,新疆,51469,乌鲁木齐牧试站,基本站,4327,8711,1930,1930.8,
2133,新疆,51470,天池,基准站,4353,8807,1942.5,1943.3,
2134,新疆,51477,达坂城,基本站,4321,8819,1103.5,1104.4000000000001,
2135,新疆,51482,木垒,一般站,4350,9017,1271.5,1272.5,
2136,新疆,51495,十三间房,基准站,4313,9144,721.39999999999998,722.39999999999998,
2137,新疆,51526,库米什,基本站,4214,8813,922.39999999999998,923.39999999999998,
2138,新疆,51542,巴音布鲁克,基本站,4302,8409,2458,2459.4000000000001,
2139,新疆,51559,和静,一般站,4219,8624,1100.9000000000001,1102.4000000000001,
2140,新疆,51567,焉耆,基准站,4205,8634,1055.3,1056.5,
2141,新疆,51568,和硕,一般站,4215,8648,1085.4000000000001,1086.9000000000001,
2142,新疆,51571,托克逊,一般站,4246,8836,49.5,50.700000000000003,新址启用
2143,新疆,51572,吐鲁番东坎,一般站,4250,8915,-48.700000000000003,-47.200000000000003,
2144,新疆,51573,吐鲁番,基本站,4257,8914,39.299999999999997,40.200000000000003,新址启用
2145,新疆,51581,鄯善,基本站,4251,9014,398.60000000000002,399.5,
2146,新疆,51627,乌什,一般站,4113,7914,1395.8,1397.4000000000001,
2147,新疆,51628,阿克苏,基准站,4107,8023,1107.0999999999999,1108.0999999999999,新址启用
2148,新疆,51629,温宿,一般站,4116,8014,1133.0999999999999,1134.5999999999999,
2149,新疆,51633,拜城,基本站,4147,8154,1229.2,1230.0999999999999,
2150,新疆,51636,新和,一般站,4133,8239,1009.8,1010.8,
2151,新疆,51639,沙雅,基本站,4114,8247,980.39999999999998,981.39999999999998,
2152,新疆,51642,轮台,基准站,4149,8416,982,983,
2153,新疆,51644,库车,基本站,4143,8258,1081.9000000000001,1082.7,
2154,新疆,51655,尉犁,基本站,4121,8616,884.89999999999998,885.89999999999998,
2155,新疆,51656,库尔勒,基本站,4144,8549,899.79999999999995,901.29999999999995,新址启用
2156,新疆,51701,吐尔尕特,基本站,4031,7524,3504.4000000000001,3505.4000000000001,
2157,新疆,51704,阿图什,基本站,3943,7610,1298.7,1299.7,
2158,新疆,51705,乌恰,基本站,3943,7515,2175.6999999999998,2176.6999999999998,
2159,新疆,51707,伽师,一般站,3930,7647,1204.7,1206.3,新址启用
2160,新疆,51708,阿克陶,一般站,3909,7557,1325.0999999999999,1326.0999999999999,
2161,新疆,51709,喀什,基准站,3929,7545,1385.5999999999999,1386.7,
2162,新疆,51711,阿合奇,基准站,4056,7827,1985.0999999999999,1986.0999999999999,
2163,新疆,51716,巴楚,基本站,3948,7834,1116.5,1117.5,
2164,新疆,51717,岳普湖,一般站,3915,7647,1206.3,1207.7,
2165,新疆,51720,柯坪,基本站,4030,7903,1161.8,1162.5,
2166,新疆,51722,阿瓦提,一般站,4039,8024,1044.3,1045.0999999999999,
2167,新疆,51730,阿拉尔,基本站,4033,8116,1012.2,1013.1,
2168,新疆,51747,塔中,基准站,3900,8340,1099.3,1100,
2169,新疆,51765,铁干里克,基准站,4038,8742,846,847,
2170,新疆,51777,若羌,基准站,3902,8810,887.70000000000005,888.89999999999998,
2171,新疆,51802,英吉沙,一般站,3856,7610,1297.5,1299,
2172,新疆,51804,塔什库尔干,基准站,3746,7514,3090.0999999999999,3091.3000000000002,
2173,新疆,51810,麦盖提,基本站,3855,7738,1178.2,1179.2,
2174,新疆,51811,莎车,基本站,3826,7716,1231.2,1232.2,
2175,新疆,51814,叶城,一般站,3755,7724,1360.4000000000001,1361.8,
2176,新疆,51815,泽普,一般站,3812,7716,1274.7,1276.2,
2177,新疆,51818,皮山,基本站,3737,7817,1375.4000000000001,1376.4000000000001,
2178,新疆,51826,策勒,一般站,3701,8048,1336.5,1338,
2179,新疆,51827,墨玉,一般站,3710,7938,1348.9000000000001,1350.0999999999999,
